_id,FinancialYear,HBT,HBTQF,Dataset,DatasetQF,ICD10Codes,DischargesCount,DischargesCountQF,DischargesRates,DischargesRatesQF,PatientsCount,PatientsCountQF,PatientsRates,PatientsRatesQF,HospitalResidentsCount,HospitalResidentsCountQF,HospitalResidentsRates,HospitalResidentsRatesQF
4760,2010/11,S08000020, ,SMR01, ,F00 - F09 or Chapter G and second position F00,315, ,55.77, ,185, ,32.75, ,,:,,:
4761,2010/11,S08000020, ,SMR04, ,F00 - F09 or Chapter G and second position F00,305, ,54, ,260, ,46.03, ,75, ,13.28, 
4762,2010/11,S08000020, ,Total,d,"F50 - F59, F70 - F99",60, ,10.62, ,40, ,7.08, ,10, ,1.77, 
4763,2010/11,S08000020, ,SMR01, ,"F50 - F59, F70 - F99",35, ,6.2, ,20, ,3.54, ,,:,,:
4764,2010/11,S08000020, ,SMR04, ,"F50 - F59, F70 - F99",25, ,4.43, ,20, ,3.54, ,10, ,1.77, 
4765,2010/11,S08000020, ,Total,d,F20 - F29,520, ,92.06, ,315, ,55.77, ,100, ,17.7, 
4766,2010/11,S08000020, ,SMR01, ,F20 - F29,25, ,4.43, ,15, ,2.66, ,,:,,:
4767,2010/11,S08000020, ,SMR04, ,F20 - F29,500, ,88.52, ,305, ,54, ,100, ,17.7, 
4768,2010/11,S08000031, ,Total,d,F60 - F69,295, ,26.16, ,205, ,18.18, ,25, ,2.22, 
4769,2010/11,S08000031, ,SMR01, ,F60 - F69,15, ,1.33, ,15, ,1.33, ,,:,,:
4770,2010/11,S08000031, ,SMR04, ,F60 - F69,280, ,24.83, ,195, ,17.29, ,25, ,2.22, 
4771,2010/11,S08000031, ,Total,d,F10 - F19,3800, ,336.93, ,2335, ,207.03, ,45, ,3.99, 
4772,2010/11,S08000031, ,SMR01, ,F10 - F19,2965, ,262.89, ,1735, ,153.83, ,,:,,:
4773,2010/11,S08000031, ,SMR04, ,F10 - F19,835, ,74.04, ,735, ,65.17, ,45, ,3.99, 
4774,2010/11,S08000031, ,Total,d,F30 - F39,1340, ,118.81, ,1020, ,90.44, ,175, ,15.52, 
4775,2010/11,S08000031, ,SMR01, ,F30 - F39,75, ,6.65, ,55, ,4.88, ,,:,,:
4776,2010/11,S08000031, ,SMR04, ,F30 - F39,1265, ,112.16, ,975, ,86.45, ,175, ,15.52, 
4777,2010/11,S08000031, ,Total,d,F40 - F49,475, ,42.12, ,415, ,36.8, ,25, ,2.22, 
4778,2010/11,S08000031, ,SMR01, ,F40 - F49,220, ,19.51, ,185, ,16.4, ,,:,,:
4779,2010/11,S08000031, ,SMR04, ,F40 - F49,260, ,23.05, ,230, ,20.39, ,25, ,2.22, 
4780,2010/11,S08000031, ,Total,d,F00 - F09 or Chapter G and second position F00,1595, ,141.42, ,1090, ,96.64, ,325, ,28.82, 
4781,2010/11,S08000031, ,SMR01, ,F00 - F09 or Chapter G and second position F00,1010, ,89.55, ,610, ,54.09, ,,:,,:
4782,2010/11,S08000031, ,SMR04, ,F00 - F09 or Chapter G and second position F00,590, ,52.31, ,510, ,45.22, ,325, ,28.82, 
4783,2010/11,S08000031, ,Total,d,"F50 - F59, F70 - F99",135, ,11.97, ,115, ,10.2, ,40, ,3.55, 
4784,2010/11,S08000031, ,SMR01, ,"F50 - F59, F70 - F99",40, ,3.55, ,35, ,3.1, ,,:,,:
4785,2010/11,S08000031, ,SMR04, ,"F50 - F59, F70 - F99",95, ,8.42, ,85, ,7.54, ,40, ,3.55, 
4786,2010/11,S08000031, ,Total,d,F20 - F29,1300, ,115.26, ,905, ,80.24, ,370, ,32.81, 
4787,2010/11,S08000031, ,SMR01, ,F20 - F29,40, ,3.55, ,25, ,2.22, ,,:,,:
4788,2010/11,S08000031, ,SMR04, ,F20 - F29,1260, ,111.72, ,885, ,78.47, ,370, ,32.81, 
4789,2010/11,S08000022, ,Total,d,F60 - F69,125, ,39.14, ,95, ,29.75, ,5, ,1.57, 
4790,2010/11,S08000022, ,SMR01, ,F60 - F69,5, ,1.57, ,5, ,1.57, ,,:,,:
4791,2010/11,S08000022, ,SMR04, ,F60 - F69,120, ,37.58, ,90, ,28.18, ,5, ,1.57, 
4792,2010/11,S08000022, ,Total,d,F10 - F19,785, ,245.81, ,560, ,175.36, ,10, ,3.13, 
4793,2010/11,S08000022, ,SMR01, ,F10 - F19,550, ,172.22, ,380, ,118.99, ,,:,,:
4794,2010/11,S08000022, ,SMR04, ,F10 - F19,235, ,73.59, ,205, ,64.19, ,10, ,3.13, 
4795,2010/11,S08000022, ,Total,d,F30 - F39,340, ,106.47, ,290, ,90.81, ,40, ,12.53, 
4796,2010/11,S08000022, ,SMR01, ,F30 - F39,30, ,9.39, ,30, ,9.39, ,,:,,:
4797,2010/11,S08000022, ,SMR04, ,F30 - F39,310, ,97.07, ,265, ,82.98, ,40, ,12.53, 
4798,2010/11,S08000022, ,Total,d,F40 - F49,155, ,48.54, ,135, ,42.27, ,10, ,3.13, 
4799,2010/11,S08000022, ,SMR01, ,F40 - F49,50, ,15.66, ,40, ,12.53, ,,:,,:
4800,2010/11,S08000022, ,SMR04, ,F40 - F49,105, ,32.88, ,95, ,29.75, ,10, ,3.13, 
4801,2010/11,S08000022, ,Total,d,F00 - F09 or Chapter G and second position F00,415, ,129.95, ,330, ,103.33, ,65, ,20.35, 
4802,2010/11,S08000022, ,SMR01, ,F00 - F09 or Chapter G and second position F00,230, ,72.02, ,180, ,56.36, ,,:,,:
4803,2010/11,S08000022, ,SMR04, ,F00 - F09 or Chapter G and second position F00,185, ,57.93, ,165, ,51.67, ,65, ,20.35, 
4804,2010/11,S08000022, ,Total,d,"F50 - F59, F70 - F99",15, ,4.7, ,15, ,4.7, ,0, ,0, 
4805,2010/11,S08000022, ,SMR01, ,"F50 - F59, F70 - F99",10, ,3.13, ,10, ,3.13, ,,:,,:
4806,2010/11,S08000022, ,SMR04, ,"F50 - F59, F70 - F99",5, ,1.57, ,5, ,1.57, ,0, ,0, 
4807,2010/11,S08000022, ,Total,d,F20 - F29,265, ,82.98, ,200, ,62.63, ,70, ,21.92, 
4808,2010/11,S08000022, ,SMR01, ,F20 - F29,15, ,4.7, ,15, ,4.7, ,,:,,:
4809,2010/11,S08000022, ,SMR04, ,F20 - F29,250, ,78.28, ,190, ,59.5, ,70, ,21.92, 
4810,2010/11,S08000032, ,Total,d,F60 - F69,85, ,13.09, ,55, ,8.47, ,5, ,0.77, 
4811,2010/11,S08000032, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, ,,:,,:
4812,2010/11,S08000032, ,SMR04, ,F60 - F69,85, ,13.09, ,50, ,7.7, ,5, ,0.77, 
4813,2010/11,S08000032, ,Total,d,F10 - F19,1480, ,227.88, ,940, ,144.74, ,30, ,4.62, 
4814,2010/11,S08000032, ,SMR01, ,F10 - F19,1070, ,164.75, ,655, ,100.85, ,,:,,:
4815,2010/11,S08000032, ,SMR04, ,F10 - F19,410, ,63.13, ,335, ,51.58, ,30, ,4.62, 
4816,2010/11,S08000032, ,Total,d,F30 - F39,855, ,131.65, ,680, ,104.7, ,75, ,11.55, 
4817,2010/11,S08000032, ,SMR01, ,F30 - F39,40, ,6.16, ,25, ,3.85, ,,:,,:
4818,2010/11,S08000032, ,SMR04, ,F30 - F39,815, ,125.49, ,655, ,100.85, ,75, ,11.55, 
4819,2010/11,S08000032, ,Total,d,F40 - F49,215, ,33.1, ,190, ,29.26, ,10, ,1.54, 
4820,2010/11,S08000032, ,SMR01, ,F40 - F49,80, ,12.32, ,70, ,10.78, ,,:,,:
4821,2010/11,S08000032, ,SMR04, ,F40 - F49,135, ,20.79, ,120, ,18.48, ,10, ,1.54, 
4822,2010/11,S08000032, ,Total,d,F00 - F09 or Chapter G and second position F00,690, ,106.24, ,445, ,68.52, ,135, ,20.79, 
4823,2010/11,S08000032, ,SMR01, ,F00 - F09 or Chapter G and second position F00,445, ,68.52, ,235, ,36.18, ,,:,,:
4824,2010/11,S08000032, ,SMR04, ,F00 - F09 or Chapter G and second position F00,245, ,37.72, ,215, ,33.1, ,135, ,20.79, 
4825,2010/11,S08000032, ,Total,d,"F50 - F59, F70 - F99",30, ,4.62, ,20, ,3.08, ,0, ,0, 
4826,2010/11,S08000032, ,SMR01, ,"F50 - F59, F70 - F99",15, ,2.31, ,10, ,1.54, ,,:,,:
4827,2010/11,S08000032, ,SMR04, ,"F50 - F59, F70 - F99",15, ,2.31, ,10, ,1.54, ,0, ,0, 
4828,2010/11,S08000032, ,Total,d,F20 - F29,490, ,75.45, ,370, ,56.97, ,95, ,14.63, 
4829,2010/11,S08000032, ,SMR01, ,F20 - F29,10, ,1.54, ,10, ,1.54, ,,:,,:
4830,2010/11,S08000032, ,SMR04, ,F20 - F29,475, ,73.14, ,365, ,56.2, ,95, ,14.63, 
4831,2010/11,S08000024, ,Total,d,F60 - F69,115, ,13.93, ,95, ,11.51, ,20, ,2.42, 
4832,2010/11,S08000024, ,SMR01, ,F60 - F69,5, ,0.61, ,5, ,0.61, ,,:,,:
4833,2010/11,S08000024, ,SMR04, ,F60 - F69,110, ,13.32, ,90, ,10.9, ,20, ,2.42, 
4834,2010/11,S08000024, ,Total,d,F10 - F19,1415, ,171.41, ,1005, ,121.74, ,20, ,2.42, 
4835,2010/11,S08000024, ,SMR01, ,F10 - F19,790, ,95.7, ,535, ,64.81, ,,:,,:
4836,2010/11,S08000024, ,SMR04, ,F10 - F19,625, ,75.71, ,555, ,67.23, ,20, ,2.42, 
4837,2010/11,S08000024, ,Total,d,F30 - F39,870, ,105.39, ,695, ,84.19, ,75, ,9.09, 
4838,2010/11,S08000024, ,SMR01, ,F30 - F39,70, ,8.48, ,55, ,6.66, ,,:,,:
4839,2010/11,S08000024, ,SMR04, ,F30 - F39,800, ,96.91, ,655, ,79.34, ,75, ,9.09, 
4840,2010/11,S08000024, ,Total,d,F40 - F49,340, ,41.19, ,280, ,33.92, ,15, ,1.82, 
4841,2010/11,S08000024, ,SMR01, ,F40 - F49,190, ,23.02, ,145, ,17.56, ,,:,,:
4842,2010/11,S08000024, ,SMR04, ,F40 - F49,150, ,18.17, ,135, ,16.35, ,15, ,1.82, 
4843,2010/11,S08000024, ,Total,d,F00 - F09 or Chapter G and second position F00,1675, ,202.9, ,990, ,119.92, ,260, ,31.5, 
4844,2010/11,S08000024, ,SMR01, ,F00 - F09 or Chapter G and second position F00,1105, ,133.86, ,595, ,72.08, ,,:,,:
4845,2010/11,S08000024, ,SMR04, ,F00 - F09 or Chapter G and second position F00,570, ,69.05, ,430, ,52.09, ,260, ,31.5, 
4846,2010/11,S08000024, ,Total,d,"F50 - F59, F70 - F99",105, ,12.72, ,95, ,11.51, ,15, ,1.82, 
4847,2010/11,S08000024, ,SMR01, ,"F50 - F59, F70 - F99",60, ,7.27, ,55, ,6.66, ,,:,,:
4848,2010/11,S08000024, ,SMR04, ,"F50 - F59, F70 - F99",45, ,5.45, ,45, ,5.45, ,15, ,1.82, 
4849,2010/11,S08000024, ,Total,d,F20 - F29,745, ,90.25, ,545, ,66.02, ,205, ,24.83, 
4850,2010/11,S08000024, ,SMR01, ,F20 - F29,35, ,4.24, ,30, ,3.63, ,,:,,:
4851,2010/11,S08000024, ,SMR04, ,F20 - F29,710, ,86.01, ,525, ,63.6, ,205, ,24.83, 
4852,2010/11,S08000025, ,Total,d,F60 - F69,0, ,0, ,0, ,0, ,,:,,:
4853,2010/11,S08000025, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, ,,:,,:
4854,2010/11,S08000025, ,SMR04, ,F60 - F69,,:,,:,,:,,:,,:,,:
4855,2010/11,S08000025, ,Total,d,F10 - F19,40, ,188.5, ,30, ,141.38, ,,:,,:
4856,2010/11,S08000025, ,SMR01, ,F10 - F19,40, ,188.5, ,30, ,141.38, ,,:,,:
4857,2010/11,S08000025, ,SMR04, ,F10 - F19,,:,,:,,:,,:,,:,,:
4858,2010/11,S08000025, ,Total,d,F30 - F39,5, ,23.56, ,5, ,23.56, ,,:,,:
4859,2010/11,S08000025, ,SMR01, ,F30 - F39,5, ,23.56, ,5, ,23.56, ,,:,,:
4860,2010/11,S08000025, ,SMR04, ,F30 - F39,,:,,:,,:,,:,,:,,:
4861,2010/11,S08000025, ,Total,d,F40 - F49,5, ,23.56, ,5, ,23.56, ,,:,,:
4862,2010/11,S08000025, ,SMR01, ,F40 - F49,5, ,23.56, ,5, ,23.56, ,,:,,:
4863,2010/11,S08000025, ,SMR04, ,F40 - F49,,:,,:,,:,,:,,:,,:
4864,2010/11,S08000025, ,Total,d,F00 - F09 or Chapter G and second position F00,5, ,23.56, ,5, ,23.56, ,,:,,:
4865,2010/11,S08000025, ,SMR01, ,F00 - F09 or Chapter G and second position F00,5, ,23.56, ,5, ,23.56, ,,:,,:
4866,2010/11,S08000025, ,SMR04, ,F00 - F09 or Chapter G and second position F00,,:,,:,,:,,:,,:,,:
4867,2010/11,S08000025, ,Total,d,"F50 - F59, F70 - F99",0, ,0, ,0, ,0, ,,:,,:
4868,2010/11,S08000025, ,SMR01, ,"F50 - F59, F70 - F99",0, ,0, ,0, ,0, ,,:,,:
4869,2010/11,S08000025, ,SMR04, ,"F50 - F59, F70 - F99",,:,,:,,:,,:,,:,,:
4870,2010/11,S08000025, ,Total,d,F20 - F29,5, ,23.56, ,5, ,23.56, ,,:,,:
4871,2010/11,S08000025, ,SMR01, ,F20 - F29,5, ,23.56, ,5, ,23.56, ,,:,,:
4872,2010/11,S08000025, ,SMR04, ,F20 - F29,,:,,:,,:,,:,,:,,:
4873,2010/11,S08000026, ,Total,d,F60 - F69,5, ,21.68, ,5, ,21.68, ,,:,,:
4874,2010/11,S08000026, ,SMR01, ,F60 - F69,5, ,21.68, ,5, ,21.68, ,,:,,:
4875,2010/11,S08000026, ,SMR04, ,F60 - F69,,:,,:,,:,,:,,:,,:
4876,2010/11,S08000026, ,Total,d,F10 - F19,25, ,108.41, ,25, ,108.41, ,,:,,:
4877,2010/11,S08000026, ,SMR01, ,F10 - F19,25, ,108.41, ,25, ,108.41, ,,:,,:
4878,2010/11,S08000026, ,SMR04, ,F10 - F19,,:,,:,,:,,:,,:,,:
4879,2010/11,S08000026, ,Total,d,F30 - F39,15, ,65.05, ,10, ,43.37, ,,:,,:
4880,2010/11,S08000026, ,SMR01, ,F30 - F39,15, ,65.05, ,10, ,43.37, ,,:,,:
4881,2010/11,S08000026, ,SMR04, ,F30 - F39,,:,,:,,:,,:,,:,,:
4882,2010/11,S08000026, ,Total,d,F40 - F49,10, ,43.37, ,10, ,43.37, ,,:,,:
4883,2010/11,S08000026, ,SMR01, ,F40 - F49,10, ,43.37, ,10, ,43.37, ,,:,,:
4884,2010/11,S08000026, ,SMR04, ,F40 - F49,,:,,:,,:,,:,,:,,:
4885,2010/11,S08000026, ,Total,d,F00 - F09 or Chapter G and second position F00,5, ,21.68, ,5, ,21.68, ,,:,,:
4886,2010/11,S08000026, ,SMR01, ,F00 - F09 or Chapter G and second position F00,5, ,21.68, ,5, ,21.68, ,,:,,:
4887,2010/11,S08000026, ,SMR04, ,F00 - F09 or Chapter G and second position F00,,:,,:,,:,,:,,:,,:
4888,2010/11,S08000026, ,Total,d,"F50 - F59, F70 - F99",0, ,0, ,0, ,0, ,,:,,:
4889,2010/11,S08000026, ,SMR01, ,"F50 - F59, F70 - F99",0, ,0, ,0, ,0, ,,:,,:
4890,2010/11,S08000026, ,SMR04, ,"F50 - F59, F70 - F99",,:,,:,,:,,:,,:,,:
4891,2010/11,S08000026, ,Total,d,F20 - F29,10, ,43.37, ,10, ,43.37, ,,:,,:
4892,2010/11,S08000026, ,SMR01, ,F20 - F29,10, ,43.37, ,10, ,43.37, ,,:,,:
4893,2010/11,S08000026, ,SMR04, ,F20 - F29,,:,,:,,:,,:,,:,,:
4894,2010/11,S08000030, ,Total,d,F60 - F69,90, ,22.11, ,70, ,17.2, ,5, ,1.23, 
4895,2010/11,S08000030, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, ,,:,,:
4896,2010/11,S08000030, ,SMR04, ,F60 - F69,90, ,22.11, ,70, ,17.2, ,5, ,1.23, 
4897,2010/11,S08000030, ,Total,d,F10 - F19,705, ,173.19, ,535, ,131.43, ,10, ,2.46, 
4898,2010/11,S08000030, ,SMR01, ,F10 - F19,240, ,58.96, ,200, ,49.13, ,,:,,:
4899,2010/11,S08000030, ,SMR04, ,F10 - F19,460, ,113, ,360, ,88.44, ,10, ,2.46, 
4900,2010/11,S08000030, ,Total,d,F30 - F39,590, ,144.94, ,455, ,111.77, ,55, ,13.51, 
4901,2010/11,S08000030, ,SMR01, ,F30 - F39,30, ,7.37, ,30, ,7.37, ,,:,,:
4902,2010/11,S08000030, ,SMR04, ,F30 - F39,560, ,137.57, ,435, ,106.86, ,55, ,13.51, 
4903,2010/11,S08000030, ,Total,d,F40 - F49,180, ,44.22, ,165, ,40.53, ,5, ,1.23, 
4904,2010/11,S08000030, ,SMR01, ,F40 - F49,55, ,13.51, ,50, ,12.28, ,,:,,:
4905,2010/11,S08000030, ,SMR04, ,F40 - F49,125, ,30.71, ,120, ,29.48, ,5, ,1.23, 
4906,2010/11,S08000030, ,Total,d,F00 - F09 or Chapter G and second position F00,430, ,105.63, ,355, ,87.21, ,105, ,25.79, 
4907,2010/11,S08000030, ,SMR01, ,F00 - F09 or Chapter G and second position F00,155, ,38.08, ,130, ,31.94, ,,:,,:
4908,2010/11,S08000030, ,SMR04, ,F00 - F09 or Chapter G and second position F00,275, ,67.56, ,230, ,56.5, ,105, ,25.79, 
4909,2010/11,S08000030, ,Total,d,"F50 - F59, F70 - F99",35, ,8.6, ,25, ,6.14, ,0, ,0, 
4910,2010/11,S08000030, ,SMR01, ,"F50 - F59, F70 - F99",25, ,6.14, ,15, ,3.68, ,,:,,:
4911,2010/11,S08000030, ,SMR04, ,"F50 - F59, F70 - F99",15, ,3.68, ,15, ,3.68, ,0, ,0, 
4912,2010/11,S08000030, ,Total,d,F20 - F29,325, ,79.84, ,250, ,61.41, ,105, ,25.79, 
4913,2010/11,S08000030, ,SMR01, ,F20 - F29,5, ,1.23, ,5, ,1.23, ,,:,,:
4914,2010/11,S08000030, ,SMR04, ,F20 - F29,320, ,78.61, ,245, ,60.19, ,105, ,25.79, 
4915,2010/11,S08000028, ,Total,d,F60 - F69,10, ,36.23, ,10, ,36.23, ,0, ,0, 
4916,2010/11,S08000028, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, ,,:,,:
4917,2010/11,S08000028, ,SMR04, ,F60 - F69,10, ,36.23, ,10, ,36.23, ,0, ,0, 
4918,2010/11,S08000028, ,Total,d,F10 - F19,70, ,253.62, ,55, ,199.28, ,0, ,0, 
4919,2010/11,S08000028, ,SMR01, ,F10 - F19,65, ,235.51, ,50, ,181.16, ,,:,,:
4920,2010/11,S08000028, ,SMR04, ,F10 - F19,5, ,18.12, ,5, ,18.12, ,0, ,0, 
4921,2010/11,S08000028, ,Total,d,F30 - F39,25, ,90.58, ,15, ,54.35, ,0, ,0, 
4922,2010/11,S08000028, ,SMR01, ,F30 - F39,5, ,18.12, ,5, ,18.12, ,,:,,:
4923,2010/11,S08000028, ,SMR04, ,F30 - F39,20, ,72.46, ,15, ,54.35, ,0, ,0, 
4924,2010/11,S08000028, ,Total,d,F40 - F49,15, ,54.35, ,10, ,36.23, ,0, ,0, 
4925,2010/11,S08000028, ,SMR01, ,F40 - F49,5, ,18.12, ,5, ,18.12, ,,:,,:
4926,2010/11,S08000028, ,SMR04, ,F40 - F49,10, ,36.23, ,10, ,36.23, ,0, ,0, 
4927,2010/11,S08000028, ,Total,d,F00 - F09 or Chapter G and second position F00,30, ,108.7, ,20, ,72.46, ,15, ,54.35, 
4928,2010/11,S08000028, ,SMR01, ,F00 - F09 or Chapter G and second position F00,20, ,72.46, ,15, ,54.35, ,,:,,:
4929,2010/11,S08000028, ,SMR04, ,F00 - F09 or Chapter G and second position F00,10, ,36.23, ,10, ,36.23, ,15, ,54.35, 
4930,2010/11,S08000028, ,Total,d,"F50 - F59, F70 - F99",0, ,0, ,0, ,0, ,0, ,0, 
4931,2010/11,S08000028, ,SMR01, ,"F50 - F59, F70 - F99",0, ,0, ,0, ,0, ,,:,,:
4932,2010/11,S08000028, ,SMR04, ,"F50 - F59, F70 - F99",0, ,0, ,0, ,0, ,0, ,0, 
4933,2010/11,S08000028, ,Total,d,F20 - F29,15, ,54.35, ,15, ,54.35, ,0, ,0, 
4934,2010/11,S08000028, ,SMR01, ,F20 - F29,0, ,0, ,0, ,0, ,,:,,:
4935,2010/11,S08000028, ,SMR04, ,F20 - F29,10, ,36.23, ,10, ,36.23, ,0, ,0, 
4936,2010/11,SB0802, ,Total,d,F60 - F69,5, ,,:,5, ,,:,5, ,,:
4937,2010/11,SB0802, ,SMR01, ,F60 - F69,,:,,:,,:,,:,,:,,:
4938,2010/11,SB0802, ,SMR04, ,F60 - F69,5, ,,:,5, ,,:,5, ,,:
4939,2010/11,SB0802, ,Total,d,F10 - F19,0, ,,:,0, ,,:,0, ,,:
4940,2010/11,SB0802, ,SMR01, ,F10 - F19,,:,,:,,:,,:,,:,,:
4941,2010/11,SB0802, ,SMR04, ,F10 - F19,0, ,,:,0, ,,:,0, ,,:
4942,2010/11,SB0802, ,Total,d,F30 - F39,10, ,,:,5, ,,:,5, ,,:
4943,2010/11,SB0802, ,SMR01, ,F30 - F39,,:,,:,,:,,:,,:,,:
4944,2010/11,SB0802, ,SMR04, ,F30 - F39,10, ,,:,5, ,,:,5, ,,:
4945,2010/11,SB0802, ,Total,d,F40 - F49,0, ,,:,0, ,,:,0, ,,:
4946,2010/11,SB0802, ,SMR01, ,F40 - F49,,:,,:,,:,,:,,:,,:
4947,2010/11,SB0802, ,SMR04, ,F40 - F49,0, ,,:,0, ,,:,0, ,,:
4948,2010/11,SB0802, ,Total,d,F00 - F09 or Chapter G and second position F00,5, ,,:,5, ,,:,0, ,,:
4949,2010/11,SB0802, ,SMR01, ,F00 - F09 or Chapter G and second position F00,,:,,:,,:,,:,,:,,:
4950,2010/11,SB0802, ,SMR04, ,F00 - F09 or Chapter G and second position F00,5, ,,:,5, ,,:,0, ,,:
4951,2010/11,SB0802, ,Total,d,"F50 - F59, F70 - F99",10, ,,:,10, ,,:,15, ,,:
4952,2010/11,SB0802, ,SMR01, ,"F50 - F59, F70 - F99",,:,,:,,:,,:,,:,,:
4953,2010/11,SB0802, ,SMR04, ,"F50 - F59, F70 - F99",10, ,,:,10, ,,:,15, ,,:
4954,2010/11,SB0802, ,Total,d,F20 - F29,100, ,,:,65, ,,:,105, ,,:
4955,2010/11,SB0802, ,SMR01, ,F20 - F29,,:,,:,,:,,:,,:,,:
4956,2010/11,SB0802, ,SMR04, ,F20 - F29,100, ,,:,65, ,,:,105, ,,:
4957,2011/12,S08000015, ,Total,d,F60 - F69,140, ,37.46, ,85, ,22.74, ,10, ,2.68, 
4958,2011/12,S08000015, ,SMR01, ,F60 - F69,5, ,1.34, ,5, ,1.34, ,,:,,:
4959,2011/12,S08000015, ,SMR04, ,F60 - F69,135, ,36.12, ,85, ,22.74, ,10, ,2.68, 
4960,2011/12,S08000015, ,Total,d,F10 - F19,1130, ,302.33, ,790, ,211.37, ,20, ,5.35, 
4961,2011/12,S08000015, ,SMR01, ,F10 - F19,690, ,184.61, ,490, ,131.1, ,,:,,:
4962,2011/12,S08000015, ,SMR04, ,F10 - F19,440, ,117.72, ,345, ,92.31, ,20, ,5.35, 
4963,2011/12,S08000015, ,Total,d,F30 - F39,325, ,86.95, ,250, ,66.89, ,35, ,9.36, 
4964,2011/12,S08000015, ,SMR01, ,F30 - F39,15, ,4.01, ,15, ,4.01, ,,:,,:
4965,2011/12,S08000015, ,SMR04, ,F30 - F39,310, ,82.94, ,240, ,64.21, ,35, ,9.36, 
4966,2011/12,S08000015, ,Total,d,F40 - F49,190, ,50.83, ,155, ,41.47, ,10, ,2.68, 
4967,2011/12,S08000015, ,SMR01, ,F40 - F49,65, ,17.39, ,55, ,14.72, ,,:,,:
4968,2011/12,S08000015, ,SMR04, ,F40 - F49,125, ,33.44, ,100, ,26.76, ,10, ,2.68, 
4969,2011/12,S08000015, ,Total,d,F00 - F09 or Chapter G and second position F00,340, ,90.97, ,255, ,68.23, ,95, ,25.42, 
4970,2011/12,S08000015, ,SMR01, ,F00 - F09 or Chapter G and second position F00,155, ,41.47, ,100, ,26.76, ,,:,,:
4971,2011/12,S08000015, ,SMR04, ,F00 - F09 or Chapter G and second position F00,185, ,49.5, ,160, ,42.81, ,95, ,25.42, 
4972,2011/12,S08000015, ,Total,d,"F50 - F59, F70 - F99",30, ,8.03, ,20, ,5.35, ,5, ,1.34, 
4973,2011/12,S08000015, ,SMR01, ,"F50 - F59, F70 - F99",15, ,4.01, ,15, ,4.01, ,,:,,:
4974,2011/12,S08000015, ,SMR04, ,"F50 - F59, F70 - F99",15, ,4.01, ,10, ,2.68, ,5, ,1.34, 
4975,2011/12,S08000015, ,Total,d,F20 - F29,300, ,80.27, ,200, ,53.51, ,65, ,17.39, 
4976,2011/12,S08000015, ,SMR01, ,F20 - F29,5, ,1.34, ,5, ,1.34, ,,:,,:
4977,2011/12,S08000015, ,SMR04, ,F20 - F29,295, ,78.93, ,195, ,52.17, ,65, ,17.39, 
4978,2011/12,S08000016, ,Total,d,F60 - F69,45, ,39.52, ,25, ,21.95, ,0, ,0, 
4979,2011/12,S08000016, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, ,,:,,:
4980,2011/12,S08000016, ,SMR04, ,F60 - F69,45, ,39.52, ,25, ,21.95, ,0, ,0, 
4981,2011/12,S08000016, ,Total,d,F10 - F19,225, ,197.58, ,180, ,158.06, ,5, ,4.39, 
4982,2011/12,S08000016, ,SMR01, ,F10 - F19,135, ,118.55, ,110, ,96.59, ,,:,,:
4983,2011/12,S08000016, ,SMR04, ,F10 - F19,90, ,79.03, ,80, ,70.25, ,5, ,4.39, 
4984,2011/12,S08000016, ,Total,d,F30 - F39,105, ,92.2, ,70, ,61.47, ,5, ,4.39, 
4985,2011/12,S08000016, ,SMR01, ,F30 - F39,5, ,4.39, ,5, ,4.39, ,,:,,:
4986,2011/12,S08000016, ,SMR04, ,F30 - F39,100, ,87.81, ,65, ,57.08, ,5, ,4.39, 
4987,2011/12,S08000016, ,Total,d,F40 - F49,60, ,52.69, ,50, ,43.91, ,5, ,4.39, 
4988,2011/12,S08000016, ,SMR01, ,F40 - F49,15, ,13.17, ,15, ,13.17, ,,:,,:
4989,2011/12,S08000016, ,SMR04, ,F40 - F49,40, ,35.12, ,35, ,30.73, ,5, ,4.39, 
4990,2011/12,S08000016, ,Total,d,F00 - F09 or Chapter G and second position F00,200, ,175.62, ,145, ,127.33, ,25, ,21.95, 
4991,2011/12,S08000016, ,SMR01, ,F00 - F09 or Chapter G and second position F00,115, ,100.98, ,85, ,74.64, ,,:,,:
4992,2011/12,S08000016, ,SMR04, ,F00 - F09 or Chapter G and second position F00,85, ,74.64, ,70, ,61.47, ,25, ,21.95, 
4993,2011/12,S08000016, ,Total,d,"F50 - F59, F70 - F99",15, ,13.17, ,10, ,8.78, ,0, ,0, 
4994,2011/12,S08000016, ,SMR01, ,"F50 - F59, F70 - F99",5, ,4.39, ,5, ,4.39, ,,:,,:
4995,2011/12,S08000016, ,SMR04, ,"F50 - F59, F70 - F99",5, ,4.39, ,5, ,4.39, ,0, ,0, 
4996,2011/12,S08000016, ,Total,d,F20 - F29,145, ,127.33, ,70, ,61.47, ,25, ,21.95, 
4997,2011/12,S08000016, ,SMR01, ,F20 - F29,0, ,0, ,0, ,0, ,,:,,:
4998,2011/12,S08000016, ,SMR04, ,F20 - F29,140, ,122.94, ,70, ,61.47, ,25, ,21.95, 
